Date created,Offer SKU,Type,Quantity,Amount
27/12/2025 - 13:37:14,0005190102,Order amount,1,84.99
27/12/2025 - 13:37:57,0005432000,Order amount,1,29.99
27/12/2025 - 13:40:21,0005449700,Order amount,1,19.99
27/12/2025 - 13:41:24,0005465500,Order amount,1,39.99
27/12/2025 - 13:46:35,0005433500,Order amount,1,37.99
27/12/2025 - 13:47:29,0005347100,Order amount,1,57.49
27/12/2025 - 13:49:47,0004304806,Order amount,1,99.99
27/12/2025 - 13:49:59,0003956101,Order amount,1,19.99
27/12/2025 - 13:51:39,0005442800,Order amount,1,32.99
27/12/2025 - 13:54:43,0005917400,Order amount,1,23.99
27/12/2025 - 13:57:39,0005435000,Order amount,1,33.99
27/12/2025 - 13:57:39,0005202800,Order amount,1,24.99
27/12/2025 - 14:01:12,0004116300,Order amount,1,36.49
27/12/2025 - 14:02:05,0005437400,Order amount,1,54.99
27/12/2025 - 14:04:02,0004929300,Order amount,1,49.99
27/12/2025 - 14:04:40,0003956100,Order amount,1,19.99
27/12/2025 - 14:06:58,0005915200,Order amount,1,23.99
27/12/2025 - 14:09:53,0003935500,Order amount,1,37.50
27/12/2025 - 14:11:58,0004304805,Order amount,1,99.99
27/12/2025 - 14:15:42,0005190102,Order amount,1,84.99
27/12/2025 - 14:16:52,0005347000,Order amount,1,49.99
27/12/2025 - 14:16:58,0005191307,Order amount,1,84.99
27/12/2025 - 14:17:38,0003886007,Order amount,1,109.99
27/12/2025 - 14:17:48,0005286800,Order amount,1,70.99
27/12/2025 - 14:24:52,0005510300,Order amount,1,31.50
27/12/2025 - 14:25:23,0005917000,Order amount,1,23.99
27/12/2025 - 14:32:53,0005440900,Order amount,1,49.99
27/12/2025 - 14:32:53,0005464300,Order amount,1,44.99
27/12/2025 - 14:32:53,0005292700,Order amount,1,26.99
27/12/2025 - 14:33:03,0005292600,Order amount,1,31.49
27/12/2025 - 14:37:25,0005193705,Order amount,1,84.99
27/12/2025 - 14:40:31,0005917400,Order amount,1,23.99
27/12/2025 - 14:43:35,0003852000,Order amount,1,120.00
27/12/2025 - 14:44:18,0005481100,Order amount,1,19.99
27/12/2025 - 14:46:40,0005193706,Order amount,1,84.99
27/12/2025 - 14:49:27,0005917400,Order amount,1,23.99
27/12/2025 - 14:49:46,0005191302,Order amount,1,84.99
27/12/2025 - 14:50:50,0005818300,Order amount,1,35.99
27/12/2025 - 14:51:04,0004129300,Order amount,1,54.00
27/12/2025 - 14:51:21,0005347000,Order amount,1,49.99
27/12/2025 - 14:53:53,0004304806,Order amount,1,99.99
27/12/2025 - 14:54:21,0005293400,Order amount,1,22.95
27/12/2025 - 15:02:37,0005917400,Order amount,1,23.99
27/12/2025 - 15:08:10,0005443900,Order amount,1,31.49
27/12/2025 - 15:08:10,0005288800,Order amount,1,13.99
27/12/2025 - 15:09:49,0005292300,Order amount,1,32.49
27/12/2025 - 15:10:35,0005435200,Order amount,1,33.99
27/12/2025 - 15:10:35,0004929100,Order amount,1,57.49
27/12/2025 - 15:12:05,0005190104,Order amount,1,72.25
27/12/2025 - 15:14:07,0004928500,Order amount,1,49.99
27/12/2025 - 15:14:08,0005465500,Order amount,1,39.99
27/12/2025 - 15:17:35,0005190104,Order amount,1,84.99
27/12/2025 - 15:17:49,0005449100,Order amount,2,46.98
27/12/2025 - 15:17:49,0005825400,Order amount,2,39.98
27/12/2025 - 15:17:49,0005449400,Order amount,1,23.49
27/12/2025 - 15:19:31,0005347000,Order amount,1,49.99
27/12/2025 - 15:21:04,0004934000,Order amount,1,34.99
27/12/2025 - 15:24:05,0005823600,Order amount,1,14.99
27/12/2025 - 15:24:05,0005309900,Order amount,1,39.99
27/12/2025 - 15:25:51,0004892906,Order amount,1,127.58
27/12/2025 - 15:27:52,0005292500,Order amount,1,31.49
27/12/2025 - 15:27:52,0005465600,Order amount,1,39.99
27/12/2025 - 15:29:14,0004929300,Order amount,1,49.99
27/12/2025 - 15:44:52,0005292400,Order amount,1,31.49
27/12/2025 - 15:44:52,0005465500,Order amount,1,39.99
27/12/2025 - 15:46:49,0005917400,Order amount,1,23.99
27/12/2025 - 15:53:53,0004929300,Order amount,1,49.99
27/12/2025 - 15:57:16,0005270400,Order amount,1,39.99
27/12/2025 - 15:58:41,0004861305,Order amount,1,149.99
27/12/2025 - 15:58:47,0005292400,Order amount,1,31.49
27/12/2025 - 15:59:50,0005194904,Order amount,1,99.99
27/12/2025 - 16:02:59,0005308700,Order amount,1,25.51
27/12/2025 - 16:05:13,0005431300,Order amount,1,29.99
27/12/2025 - 16:08:47,0005465500,Order amount,1,39.99
27/12/2025 - 16:09:31,0005466100,Order amount,1,37.99
27/12/2025 - 16:12:45,0004929200,Order amount,1,57.49
27/12/2025 - 16:12:55,0005293200,Order amount,1,24.99
27/12/2025 - 16:16:29,0005450600,Order amount,1,19.99
27/12/2025 - 16:17:06,0005823600,Order amount,1,14.99
27/12/2025 - 16:21:28,0005191304,Order amount,1,72.25
27/12/2025 - 16:24:54,0005191302,Order amount,1,84.99
27/12/2025 - 16:25:52,0005825400,Order amount,1,19.99
27/12/2025 - 16:26:22,0004304803,Order amount,1,99.99
27/12/2025 - 16:27:06,0005917400,Order amount,1,23.99
27/12/2025 - 16:28:11,0005190103,Order amount,1,84.99
27/12/2025 - 16:29:06,0004930800,Order amount,1,54.99
27/12/2025 - 16:29:23,0005825400,Order amount,1,19.99
27/12/2025 - 16:29:59,0005050700,Order amount,1,24.99
27/12/2025 - 16:30:40,0005510100,Order amount,1,34.99
27/12/2025 - 16:31:52,0003956101,Order amount,1,19.99
27/12/2025 - 16:31:52,0005312800,Order amount,1,19.99
27/12/2025 - 16:35:03,0005916400,Order amount,1,23.99
27/12/2025 - 16:35:07,0005194904,Order amount,1,99.99
27/12/2025 - 16:40:03,0004036200,Order amount,1,27.75
27/12/2025 - 16:40:27,0005916500,Order amount,1,23.99
27/12/2025 - 16:40:27,0005310300,Order amount,1,27.99
27/12/2025 - 16:45:07,0004933700,Order amount,1,27.99
27/12/2025 - 16:51:38,0003825205,Order amount,1,269.01
27/12/2025 - 16:56:32,0003754200,Order amount,1,29.99
27/12/2025 - 16:57:07,0005190104,Order amount,1,84.99
27/12/2025 - 16:57:57,0005917400,Order amount,1,23.99
27/12/2025 - 17:01:17,0005450100,Order amount,1,19.99
27/12/2025 - 17:02:17,0005869100,Order amount,1,38.25
27/12/2025 - 17:06:54,0005465500,Order amount,1,39.99
27/12/2025 - 17:10:15,0005216304,Order amount,1,129.99
27/12/2025 - 17:10:15,0004270204,Order amount,1,129.99
27/12/2025 - 17:12:58,0005917300,Order amount,1,23.99
27/12/2025 - 17:14:58,0005917300,Order amount,1,23.99
27/12/2025 - 17:15:14,0004930800,Order amount,1,54.99
27/12/2025 - 17:17:05,0005823600,Order amount,1,14.99
27/12/2025 - 17:18:08,0005193705,Order amount,1,84.99
27/12/2025 - 17:20:30,0005292500,Order amount,1,31.49
27/12/2025 - 17:22:28,0005347100,Order amount,1,57.49
27/12/2025 - 17:26:17,0005292500,Order amount,1,31.49
27/12/2025 - 17:29:09,0005465200,Order amount,1,49.99
27/12/2025 - 17:29:28,0005443300,Order amount,1,42.99
27/12/2025 - 17:30:19,0005051000,Order amount,1,24.99
27/12/2025 - 17:30:36,0005436100,Order amount,1,29.99
27/12/2025 - 17:32:15,0005816200,Order amount,1,82.49
27/12/2025 - 17:32:37,0005433300,Order amount,1,37.99
27/12/2025 - 17:32:37,0005432000,Order amount,1,29.99
27/12/2025 - 17:32:37,0005823600,Order amount,1,14.99
27/12/2025 - 17:35:10,0001366406,Order amount,1,149.99
27/12/2025 - 17:35:16,0005288800,Order amount,1,13.99
27/12/2025 - 17:35:16,0005289800,Order amount,1,13.99
27/12/2025 - 17:37:39,0004929100,Order amount,1,57.49
27/12/2025 - 17:37:57,0005510100,Order amount,1,34.99
27/12/2025 - 17:42:39,0005193702,Order amount,1,84.99
27/12/2025 - 17:46:56,0005386301,Order amount,1,19.99
27/12/2025 - 17:48:47,0005443200,Order amount,1,32.99
27/12/2025 - 17:48:47,0005466500,Order amount,1,37.99
27/12/2025 - 17:55:56,0003322905,Order amount,1,90.00
27/12/2025 - 17:56:35,0005312200,Order amount,1,19.99
27/12/2025 - 17:57:22,0005292500,Order amount,1,31.49
27/12/2025 - 17:58:47,0005292400,Order amount,1,31.49
27/12/2025 - 18:01:05,0005917500,Order amount,1,20.40
27/12/2025 - 18:02:06,0005292500,Order amount,1,31.49
27/12/2025 - 18:02:47,0005292500,Order amount,1,31.49
27/12/2025 - 18:04:29,0005292900,Order amount,1,26.99
27/12/2025 - 18:09:40,0004787000,Order amount,1,21.25
27/12/2025 - 18:11:31,0005473800,Order amount,1,112.50
27/12/2025 - 18:15:09,0003939403,Order amount,1,38.49
27/12/2025 - 18:20:13,0005917000,Order amount,1,23.99
27/12/2025 - 18:20:24,0004929300,Order amount,1,49.99
27/12/2025 - 18:21:41,0005292500,Order amount,1,31.49
27/12/2025 - 18:23:32,0005309500,Order amount,1,37.49
27/12/2025 - 18:23:35,0004878501,Order amount,1,67.50
27/12/2025 - 18:26:14,0005296000,Order amount,1,69.99
27/12/2025 - 18:27:21,0005823800,Order amount,1,14.99
27/12/2025 - 18:30:16,0005816100,Order amount,1,82.49
27/12/2025 - 18:30:20,0005292400,Order amount,1,31.49
27/12/2025 - 18:34:41,0003956101,Order amount,1,17.00
27/12/2025 - 18:38:39,0005449900,Order amount,1,19.99
27/12/2025 - 18:38:39,0005437500,Order amount,1,54.99
27/12/2025 - 18:40:24,0005386301,Order amount,1,19.99
27/12/2025 - 18:40:24,0005386901,Order amount,1,19.99
27/12/2025 - 18:42:19,0005467600,Order amount,1,36.49
27/12/2025 - 18:51:40,0005443400,Order amount,1,42.99
27/12/2025 - 18:53:38,0005437400,Order amount,1,54.99
27/12/2025 - 18:55:14,0003956100,Order amount,1,19.99
27/12/2025 - 18:55:56,0005442800,Order amount,1,32.99
27/12/2025 - 18:56:31,0004929100,Order amount,1,51.75
27/12/2025 - 18:57:25,0004304809,Order amount,1,99.99
27/12/2025 - 18:59:14,0005465500,Order amount,1,39.99
27/12/2025 - 19:02:21,0004929400,Order amount,1,42.50
27/12/2025 - 19:05:35,0005346900,Order amount,1,49.99
27/12/2025 - 19:12:51,0005310300,Order amount,1,27.99
27/12/2025 - 19:15:10,0005261202,Order amount,1,109.99
27/12/2025 - 19:16:06,0004925300,Order amount,1,49.99
27/12/2025 - 19:28:39,0004929300,Order amount,1,42.50
27/12/2025 - 19:30:20,0005445704,Order amount,1,129.99
27/12/2025 - 19:30:20,0005490304,Order amount,1,129.99
27/12/2025 - 19:30:20,0004953404,Order amount,1,138.99
27/12/2025 - 19:32:43,0005190106,Order amount,1,84.99
27/12/2025 - 19:33:18,0005823700,Order amount,1,14.99
27/12/2025 - 19:38:02,0005441200,Order amount,1,49.99
27/12/2025 - 19:45:43,0005292400,Order amount,1,31.49
27/12/2025 - 19:50:52,0004934000,Order amount,1,31.50
27/12/2025 - 19:51:59,0005825400,Order amount,1,19.99
27/12/2025 - 19:52:54,0001863407,Order amount,1,99.99
27/12/2025 - 19:56:39,0004931800,Order amount,1,49.99
27/12/2025 - 20:02:37,0005288800,Order amount,1,13.99
27/12/2025 - 20:03:10,0005051200,Order amount,1,24.99
27/12/2025 - 20:04:22,0005295100,Order amount,1,74.99
27/12/2025 - 20:07:09,0004379700,Order amount,1,59.99
27/12/2025 - 20:07:17,0005191304,Order amount,1,84.99
27/12/2025 - 20:09:07,0005442800,Order amount,1,32.99
27/12/2025 - 20:16:28,0003888405,Order amount,1,109.99
27/12/2025 - 20:18:03,0004933100,Order amount,1,27.99
27/12/2025 - 20:32:04,0004061000,Order amount,1,29.99
27/12/2025 - 20:32:21,0005915800,Order amount,1,23.99
27/12/2025 - 20:32:45,0001362204,Order amount,1,138.99
27/12/2025 - 20:33:23,0005190109,Order amount,1,72.25
27/12/2025 - 20:33:34,0005465500,Order amount,1,39.99
27/12/2025 - 20:36:22,0005450800,Order amount,1,19.99
27/12/2025 - 20:37:24,0004417504,Order amount,1,110.50
27/12/2025 - 20:37:24,0004417505,Order amount,1,110.50
27/12/2025 - 20:41:50,0005204400,Order amount,1,24.99
27/12/2025 - 20:44:28,0005825400,Order amount,1,19.99
27/12/2025 - 20:46:20,0005869300,Order amount,1,52.49
27/12/2025 - 20:47:51,0005440900,Order amount,1,49.99
27/12/2025 - 20:47:51,0005441200,Order amount,1,49.99
27/12/2025 - 20:49:11,0005297807,Order amount,1,99.99
27/12/2025 - 20:52:35,0003956101,Order amount,1,19.99
27/12/2025 - 20:52:35,0003956100,Order amount,1,19.99
27/12/2025 - 20:56:35,0005436100,Order amount,1,29.99
27/12/2025 - 20:56:45,0001910205,Order amount,1,129.99
27/12/2025 - 20:57:47,0005346100,Order amount,1,200.82
27/12/2025 - 21:04:00,0004877301,Order amount,1,60.00
27/12/2025 - 21:04:37,0003886002,Order amount,1,109.99
27/12/2025 - 21:07:35,0005295100,Order amount,1,74.99
27/12/2025 - 21:14:52,0005436200,Order amount,1,29.99
27/12/2025 - 21:17:56,0005322103,Order amount,1,129.49
27/12/2025 - 21:18:20,0005347000,Order amount,1,49.99
27/12/2025 - 21:19:12,0004593100,Order amount,1,59.98
27/12/2025 - 21:21:14,0005823600,Order amount,1,14.99
27/12/2025 - 21:22:41,0005194902,Order amount,1,99.99
27/12/2025 - 21:25:18,0004170105,Order amount,1,129.99
27/12/2025 - 21:30:04,0001023500,Order amount,1,23.99
27/12/2025 - 21:30:04,0005293500,Order amount,1,26.99
27/12/2025 - 21:31:43,0005915800,Order amount,1,20.40
27/12/2025 - 21:33:42,0005190107,Order amount,1,84.99
27/12/2025 - 21:35:21,0005443400,Order amount,1,42.99
27/12/2025 - 21:37:52,0005205500,Order amount,1,24.99
27/12/2025 - 21:37:52,0005309700,Order amount,1,39.99
27/12/2025 - 21:38:05,0004351405,Order amount,1,134.99
27/12/2025 - 21:41:32,0003857400,Order amount,1,51.00
27/12/2025 - 21:45:41,0005270400,Order amount,1,39.99
27/12/2025 - 21:52:48,0005347000,Order amount,1,45.00
27/12/2025 - 21:55:10,0004888107,Order amount,1,114.99
27/12/2025 - 21:56:32,0005050400,Order amount,1,33.75
27/12/2025 - 21:57:25,0005194905,Order amount,1,99.99
27/12/2025 - 21:57:51,0005433200,Order amount,1,32.30
27/12/2025 - 21:58:35,0005920200,Order amount,1,34.99
27/12/2025 - 22:01:58,0004925300,Order amount,1,49.99
27/12/2025 - 22:02:33,0005190106,Order amount,1,76.50
27/12/2025 - 22:06:26,0005915600,Order amount,1,23.99
27/12/2025 - 22:07:49,0005292400,Order amount,1,31.49
27/12/2025 - 22:08:26,0005500809,Order amount,1,129.99
27/12/2025 - 22:20:23,0005347000,Order amount,1,49.99
27/12/2025 - 22:23:45,0005308700,Order amount,1,33.99
27/12/2025 - 22:26:56,0005434000,Order amount,1,27.99
27/12/2025 - 22:27:39,0003956100,Order amount,1,19.99
27/12/2025 - 22:29:08,0005194904,Order amount,1,99.99
27/12/2025 - 22:29:08,0005465800,Order amount,1,36.00
27/12/2025 - 22:32:33,0004877300,Order amount,1,60.00
27/12/2025 - 22:36:24,0005448400,Order amount,1,49.99
27/12/2025 - 22:39:24,0003956101,Order amount,1,18.00
27/12/2025 - 22:43:47,0005308700,Order amount,1,33.99
27/12/2025 - 22:46:29,0005293500,Order amount,1,22.95
27/12/2025 - 22:46:29,0005430600,Order amount,1,23.80
27/12/2025 - 22:47:12,0005445500,Order amount,1,53.32
27/12/2025 - 22:48:44,0005460707,Order amount,1,139.99
27/12/2025 - 22:52:01,0005869100,Order amount,1,44.99
27/12/2025 - 22:54:31,0005292400,Order amount,1,31.49
27/12/2025 - 22:58:58,0001458907,Order amount,1,149.99
27/12/2025 - 23:02:02,0005433600,Order amount,1,37.99
27/12/2025 - 23:05:47,0004019901,Order amount,1,34.65
27/12/2025 - 23:09:58,0005448600,Order amount,1,49.99
27/12/2025 - 23:19:16,0005293200,Order amount,1,24.99
27/12/2025 - 23:19:25,0004928500,Order amount,1,49.99
27/12/2025 - 23:22:00,0004019902,Order amount,1,38.49
27/12/2025 - 23:27:59,0005190104,Order amount,1,84.99
27/12/2025 - 23:33:01,0005430800,Order amount,1,27.99
27/12/2025 - 23:36:44,0004929400,Order amount,1,49.99
27/12/2025 - 23:38:09,0004304803,Order amount,1,99.99
27/12/2025 - 23:39:26,0005310300,Order amount,1,27.99
27/12/2025 - 23:48:26,0003743000,Order amount,1,45.00
27/12/2025 - 23:49:27,0005433700,Order amount,1,37.99
27/12/2025 - 23:57:23,0005190102,Order amount,1,84.99
28/12/2025 - 00:17:26,0005443400,Order amount,1,42.99
28/12/2025 - 00:21:39,0004927600,Order amount,1,54.99
28/12/2025 - 00:22:27,0004949502,Order amount,1,149.99
28/12/2025 - 00:30:01,0005449400,Order amount,1,19.97
28/12/2025 - 00:38:59,0003939403,Order amount,1,35.76
28/12/2025 - 00:39:43,0001870607,Order amount,1,104.99
28/12/2025 - 00:52:32,0005347100,Order amount,1,54.85
28/12/2025 - 00:53:38,0005191302,Order amount,1,84.99
28/12/2025 - 00:53:38,0005191303,Order amount,1,84.99
28/12/2025 - 01:04:06,0005917000,Order amount,1,23.99
28/12/2025 - 01:33:15,0005370708,Order amount,1,63.99
28/12/2025 - 02:03:54,0005506806,Order amount,1,129.99
28/12/2025 - 02:28:30,0005954404,Order amount,1,159.99
28/12/2025 - 03:00:28,0005478100,Order amount,1,82.50
28/12/2025 - 03:15:33,0005467100,Order amount,1,98.99
28/12/2025 - 03:15:33,0005386100,Order amount,1,36.49
28/12/2025 - 03:32:59,0001464902,Order amount,1,99.99
28/12/2025 - 04:56:57,0005440900,Order amount,1,45.62
28/12/2025 - 05:09:03,0001023300,Order amount,1,23.99
28/12/2025 - 05:14:59,0005310300,Order amount,1,27.99
28/12/2025 - 06:02:57,0005193705,Order amount,1,84.99
28/12/2025 - 06:13:00,0004925300,Order amount,1,49.99
28/12/2025 - 06:26:46,0004930900,Order amount,1,54.99
28/12/2025 - 06:26:46,0004930800,Order amount,1,54.99
28/12/2025 - 06:26:46,0005292600,Order amount,1,31.49
28/12/2025 - 06:37:22,0004155802,Order amount,1,105.21
28/12/2025 - 06:42:31,0005430900,Order amount,1,29.99
28/12/2025 - 07:13:11,0005194904,Order amount,1,91.29
28/12/2025 - 07:27:08,0004929400,Order amount,1,49.99
28/12/2025 - 07:27:43,0005190105,Order amount,1,84.99
28/12/2025 - 07:38:50,0005464300,Order amount,1,44.99
28/12/2025 - 07:53:53,0005466000,Order amount,1,39.99
28/12/2025 - 07:55:07,0005292400,Order amount,1,31.49
28/12/2025 - 07:55:07,0004786700,Order amount,1,24.99
28/12/2025 - 08:03:32,0004930900,Order amount,1,54.99
28/12/2025 - 08:03:37,0005351200,Order amount,1,29.99
28/12/2025 - 08:18:54,0005869100,Order amount,1,40.86
28/12/2025 - 08:27:14,0005297400,Order amount,1,31.49
28/12/2025 - 08:27:29,0005917400,Order amount,1,23.99
28/12/2025 - 08:28:17,0005437400,Order amount,1,49.50
28/12/2025 - 08:35:01,0005213906,Order amount,1,129.99
28/12/2025 - 08:37:33,0005292600,Order amount,1,31.49
28/12/2025 - 08:39:18,0005190107,Order amount,1,84.99
28/12/2025 - 08:51:57,0005465600,Order amount,1,39.99
28/12/2025 - 08:52:57,0005481200,Order amount,1,19.99
28/12/2025 - 08:56:03,0005908110,Order amount,1,89.99
28/12/2025 - 08:59:02,0004953410,Order amount,1,186.99
28/12/2025 - 09:01:31,0005437200,Order amount,1,35.67
28/12/2025 - 09:06:37,0004933000,Order amount,1,27.99
28/12/2025 - 09:09:39,0005257005,Order amount,1,199.99
28/12/2025 - 09:12:05,0005917500,Order amount,1,21.60
28/12/2025 - 09:16:47,0000391505,Order amount,1,123.78
28/12/2025 - 09:20:23,0004933000,Order amount,1,27.99
28/12/2025 - 09:27:22,0005205800,Order amount,1,18.76
28/12/2025 - 09:31:35,0004934000,Order amount,1,34.99
28/12/2025 - 09:31:43,0005817000,Order amount,1,93.50
28/12/2025 - 09:33:03,0005465500,Order amount,1,39.99
28/12/2025 - 09:35:02,0005917500,Order amount,2,47.98
28/12/2025 - 09:40:53,0005948406,Order amount,1,165.00
28/12/2025 - 09:40:53,0005948405,Order amount,1,165.00
28/12/2025 - 09:45:44,0005384300,Order amount,1,31.49
28/12/2025 - 09:45:53,0005448400,Order amount,1,49.99
28/12/2025 - 09:49:20,0005292600,Order amount,1,31.49
28/12/2025 - 09:49:46,0005194904,Order amount,1,99.99
28/12/2025 - 09:56:33,0005510100,Order amount,1,34.99
28/12/2025 - 10:03:50,0005079303,Order amount,1,91.66
28/12/2025 - 10:03:50,0005312200,Order amount,1,18.32
28/12/2025 - 10:11:29,0005346800,Order amount,1,59.99
28/12/2025 - 10:11:29,0004524700,Order amount,1,24.99
28/12/2025 - 10:19:48,0005440900,Order amount,1,49.99
28/12/2025 - 10:21:49,0004925400,Order amount,1,49.99
28/12/2025 - 10:25:18,0005384800,Order amount,1,29.99
28/12/2025 - 10:26:36,0005431200,Order amount,1,22.51
28/12/2025 - 10:26:36,0005292400,Order amount,1,23.63
28/12/2025 - 10:27:41,0005448400,Order amount,1,49.99
28/12/2025 - 10:28:16,0001437302,Order amount,1,117.00
28/12/2025 - 10:36:00,0005058001,Order amount,1,144.99
28/12/2025 - 10:39:07,0005068100,Order amount,1,53.32
28/12/2025 - 10:46:31,0003720205,Order amount,1,138.99
28/12/2025 - 10:48:23,0005190104,Order amount,1,84.99
28/12/2025 - 10:50:21,0005440900,Order amount,1,49.99
28/12/2025 - 10:53:53,0005443100,Order amount,1,32.99
28/12/2025 - 10:56:33,0005293500,Order amount,1,26.99
28/12/2025 - 11:01:17,0001870605,Order amount,1,104.99
28/12/2025 - 11:01:30,0004415300,Order amount,1,62.49
28/12/2025 - 11:04:59,0005449800,Order amount,2,39.98
28/12/2025 - 11:09:52,0005288800,Order amount,1,13.99
28/12/2025 - 11:09:55,0005216304,Order amount,1,129.99
28/12/2025 - 11:12:05,0005430600,Order amount,1,27.99
28/12/2025 - 11:12:48,0005433200,Order amount,1,37.99
28/12/2025 - 11:17:52,0005203600,Order amount,1,24.99
28/12/2025 - 11:19:00,0004504800,Order amount,1,19.99
28/12/2025 - 11:19:00,0005204400,Order amount,1,24.99
28/12/2025 - 11:25:17,0002019800,Order amount,1,127.50
28/12/2025 - 11:32:34,0005440900,Order amount,1,49.99
28/12/2025 - 11:35:15,0005204400,Order amount,1,24.99
28/12/2025 - 11:35:23,0003742300,Order amount,1,67.50
28/12/2025 - 11:39:18,0005190106,Order amount,1,84.99
28/12/2025 - 11:39:40,0005309900,Order amount,1,39.99
28/12/2025 - 11:41:00,0005815000,Order amount,1,54.99
28/12/2025 - 11:48:08,0005430800,Order amount,1,27.99
28/12/2025 - 11:51:56,0003956101,Order amount,1,19.99
28/12/2025 - 11:54:13,0005292400,Order amount,1,31.49
28/12/2025 - 11:54:16,0005917000,Order amount,1,20.40
28/12/2025 - 11:55:20,0005293400,Order amount,1,26.99
28/12/2025 - 12:01:31,0005951406,Order amount,1,165.00
28/12/2025 - 12:02:00,0005914700,Order amount,1,14.99
28/12/2025 - 12:02:43,0005917500,Order amount,1,23.99
28/12/2025 - 12:02:43,0005465700,Order amount,1,39.99
28/12/2025 - 12:02:43,0005448400,Order amount,1,49.99
28/12/2025 - 12:04:02,0005309700,Order amount,1,34.00
28/12/2025 - 12:05:54,0005190104,Order amount,1,76.50
